,Date,Open,High,Low,Close,Volume,symbol,exchange
0.22,1632763500000,0.069882,0.06991,0.069659,0.069659,213.183,ETH/BTC,binance
0.221,1632763800000,0.069658,0.069838,0.069592,0.069666,692.1373,ETH/BTC,binance
0.222,1632764100000,0.069668,0.069693,0.069575,0.069629,256.5131,ETH/BTC,binance
0.223,1632764400000,0.069622,0.069767,0.069592,0.069638,306.8068,ETH/BTC,binance
0.224,1632764700000,0.069648,0.069709,0.069564,0.069605,227.1533,ETH/BTC,binance
0.225,1632765000000,0.069609,0.069609,0.069552,0.069561,198.7829,ETH/BTC,binance
0.226,1632765300000,0.069562,0.069702,0.069552,0.069687,211.0557,ETH/BTC,binance
0.227,1632765600000,0.069684,0.069719,0.069613,0.069685,127.7289,ETH/BTC,binance
0.228,1632765900000,0.069677,0.069742,0.06964,0.06972,168.3936,ETH/BTC,binance
0.229,1632766200000,0.069714,0.069762,0.069681,0.069739,173.0249,ETH/BTC,binance
0.23,1632766500000,0.069739,0.069768,0.069707,0.069759,236.147,ETH/BTC,binance
0.231,1632766800000,0.069758,0.069771,0.069658,0.069747,158.7531,ETH/BTC,binance
0.232,1632767100000,0.069749,0.06978,0.069706,0.06978,120.0073,ETH/BTC,binance
0.233,1632767400000,0.069782,0.069795,0.06968,0.069687,167.8151,ETH/BTC,binance
0.234,1632767700000,0.069694,0.069742,0.069621,0.069627,180.6326,ETH/BTC,binance
0.235,1632768000000,0.069627,0.069735,0.069614,0.069627,223.598,ETH/BTC,binance
0.236,1632768300000,0.069618,0.069722,0.0696,0.069713,90.174,ETH/BTC,binance
0.237,1632768600000,0.069704,0.069707,0.069551,0.069551,193.6932,ETH/BTC,binance
0.238,1632768900000,0.069551,0.069725,0.069501,0.069725,315.467,ETH/BTC,binance
0.239,1632769200000,0.069702,0.069724,0.069549,0.069549,177.5151,ETH/BTC,binance
0.24,1632769500000,0.06955,0.069701,0.069503,0.069666,151.7462,ETH/BTC,binance
0.241,1632769800000,0.06966,0.069698,0.06957,0.069604,138.1882,ETH/BTC,binance
0.242,1632770100000,0.069607,0.069738,0.069551,0.069685,305.0689,ETH/BTC,binance
0.243,1632770400000,0.06968,0.069693,0.069609,0.069619,156.8084,ETH/BTC,binance
0.244,1632770700000,0.069617,0.069739,0.069594,0.069724,147.3545,ETH/BTC,binance
0.245,1632771000000,0.069722,0.069722,0.069597,0.069645,126.0665,ETH/BTC,binance
0.246,1632771300000,0.069655,0.069655,0.069602,0.069615,129.8503,ETH/BTC,binance
0.247,1632771600000,0.069614,0.069648,0.06956,0.069637,139.1599,ETH/BTC,binance
0.248,1632771900000,0.069642,0.06966,0.069562,0.069614,160.8517,ETH/BTC,binance
0.249,1632772200000,0.069613,0.069689,0.069588,0.069627,106.5819,ETH/BTC,binance
0.25,1632772500000,0.069626,0.069702,0.069585,0.069596,160.948,ETH/BTC,binance
0.251,1632772800000,0.069587,0.069587,0.069222,0.069318,1114.1198,ETH/BTC,binance
0.252,1632773100000,0.069321,0.069322,0.069232,0.069296,472.0485,ETH/BTC,binance
0.253,1632773400000,0.0693,0.0693,0.069172,0.069235,379.8144,ETH/BTC,binance
0.254,1632773700000,0.069239,0.069394,0.069188,0.069363,264.1142,ETH/BTC,binance
0.255,1632774000000,0.069377,0.069438,0.069341,0.069409,200.0568,ETH/BTC,binance
0.256,1632774300000,0.069409,0.069565,0.069408,0.069552,284.2359,ETH/BTC,binance
0.257,1632774600000,0.069552,0.069565,0.069469,0.069493,150.402,ETH/BTC,binance
0.258,1632774900000,0.069488,0.069488,0.069337,0.069351,234.4469,ETH/BTC,binance
0.259,1632775200000,0.069356,0.069394,0.069272,0.069372,273.6576,ETH/BTC,binance
0.26,1632775500000,0.069362,0.069485,0.069279,0.069416,375.7516,ETH/BTC,binance
0.261,1632775800000,0.06941,0.069465,0.069247,0.069286,297.9271,ETH/BTC,binance
0.262,1632776100000,0.069288,0.06938,0.069207,0.069223,543.5193,ETH/BTC,binance
0.263,1632776400000,0.069226,0.069339,0.069172,0.069315,426.6351,ETH/BTC,binance
0.264,1632776700000,0.069321,0.069369,0.06918,0.06924,270.2188,ETH/BTC,binance
0.265,1632777000000,0.06924,0.069406,0.06923,0.069382,123.139,ETH/BTC,binance
0.266,1632777300000,0.06938,0.069381,0.069285,0.06935,54.5887,ETH/BTC,binance
0.267,1632777600000,0.069351,0.069408,0.069325,0.069405,44.5267,ETH/BTC,binance
0.268,1632777900000,0.069389,0.069416,0.06934,0.06936,52.9703,ETH/BTC,binance
0.269,1632778200000,0.069363,0.069423,0.069356,0.069389,68.2307,ETH/BTC,binance
0.27,1632778500000,0.069378,0.069411,0.069326,0.069361,65.066,ETH/BTC,binance
0.271,1632778800000,0.069356,0.069421,0.069347,0.06939,81.276,ETH/BTC,binance
0.272,1632779100000,0.069392,0.069445,0.069355,0.069426,166.4241,ETH/BTC,binance
0.273,1632779400000,0.069427,0.069546,0.069394,0.069482,321.094,ETH/BTC,binance
0.274,1632779700000,0.06948,0.069575,0.06948,0.069562,214.9962,ETH/BTC,binance
0.275,1632780000000,0.069563,0.06957,0.069411,0.069452,175.0977,ETH/BTC,binance
0.276,1632780300000,0.069452,0.069467,0.069318,0.069402,146.8589,ETH/BTC,binance
0.277,1632780600000,0.069388,0.069458,0.069386,0.069428,188.8478,ETH/BTC,binance
0.278,1632780900000,0.069424,0.069488,0.0694,0.069483,155.5627,ETH/BTC,binance
0.279,1632781200000,0.069478,0.069709,0.069451,0.069681,386.7372,ETH/BTC,binance
0.28,1632781500000,0.069682,0.069894,0.069668,0.069765,288.2719,ETH/BTC,binance
0.281,1632781800000,0.069761,0.069795,0.069641,0.069753,236.3971,ETH/BTC,binance
0.282,1632782100000,0.06975,0.069821,0.069706,0.069748,229.6644,ETH/BTC,binance
0.283,1632782400000,0.069751,0.069762,0.069671,0.069707,87.5097,ETH/BTC,binance
0.284,1632782700000,0.069701,0.069701,0.069547,0.069684,202.0707,ETH/BTC,binance
0.285,1632783000000,0.069684,0.069695,0.069534,0.069606,134.7468,ETH/BTC,binance
0.286,1632783300000,0.069611,0.069626,0.069548,0.069561,82.6738,ETH/BTC,binance
0.287,1632783600000,0.069562,0.069562,0.06948,0.069541,102.0344,ETH/BTC,binance
0.288,1632783900000,0.069537,0.069559,0.069435,0.069435,128.1121,ETH/BTC,binance
0.289,1632784200000,0.069435,0.069435,0.069199,0.069337,375.3661,ETH/BTC,binance
0.29,1632784500000,0.069347,0.069389,0.069284,0.06935,247.4628,ETH/BTC,binance
0.291,1632784800000,0.069347,0.069395,0.069263,0.069282,211.4416,ETH/BTC,binance
0.292,1632785100000,0.06928,0.069337,0.069173,0.069314,522.6037,ETH/BTC,binance
0.293,1632785400000,0.069319,0.069577,0.069271,0.069561,288.7899,ETH/BTC,binance
0.294,1632785700000,0.06957,0.069762,0.069503,0.069626,540.7325,ETH/BTC,binance
0.295,1632786000000,0.069623,0.06964,0.0695,0.069627,438.5477,ETH/BTC,binance
0.296,1632786300000,0.069625,0.06969,0.069587,0.06964,343.5015,ETH/BTC,binance
0.297,1632786600000,0.069643,0.069643,0.069517,0.069541,161.8983,ETH/BTC,binance
0.298,1632786900000,0.069542,0.06958,0.069375,0.069405,312.2971,ETH/BTC,binance
0.299,1632787200000,0.0694,0.069408,0.06905,0.06919,2166.1706,ETH/BTC,binance
